id,pixel_x1,pixel_y1,pixel_x2,pixel_y2,geo_x1,geo_y1,geo_x2,geo_y2,confidence,class_id,class_name
1,16706.664,6336.0,16784.863,6399.3125,113.48783,34.211784,113.48784,34.21178,0.8773617148399353,0,healthy
2,5760.0,7976.2944,5817.572,8037.7764,113.486595,34.21163,113.4866,34.211624,0.8630248308181763,0,healthy
3,15490.623,6741.991,15555.524,6806.7656,113.48769,34.211746,113.4877,34.211742,0.8598856925964355,0,healthy
4,12056.391,3456.0,12126.015,3521.4595,113.487305,34.212055,113.48731,34.212048,0.8594657182693481,0,healthy
5,5750.778,7976.3687,5818.875,8037.39,113.486595,34.21163,113.4866,34.211624,0.8566581010818481,0,healthy
6,19008.129,13410.526,19069.521,13466.133,113.48809,34.21112,113.4881,34.211117,0.8564523458480835,0,healthy
7,9814.545,10383.1045,9882.2,10454.621,113.48705,34.211407,113.48706,34.2114,0.8536750674247742,0,healthy
8,6943.484,8346.0205,7011.6987,8415.209,113.48673,34.211597,113.48674,34.21159,0.8528852462768555,0,healthy
9,11456.534,9792.172,11529.533,9849.855,113.487236,34.21146,113.48725,34.211456,0.852433443069458,0,healthy
10,19584.191,8391.036,19644.814,8452.315,113.48816,34.211594,113.48817,34.211586,0.8521237373352051,0,healthy
11,20160.11,6916.458,20221.19,6976.0,113.48822,34.21173,113.48823,34.211727,0.8509500622749329,0,healthy
12,13248.0,11525.243,13315.209,11600.301,113.48744,34.2113,113.48745,34.211292,0.850408673286438,0,healthy
13,23040.346,7156.812,23101.98,7220.88,113.48855,34.211708,113.488556,34.211704,0.8502826690673828,0,healthy
14,16705.557,6336.036,16767.691,6399.578,113.48783,34.211784,113.48784,34.21178,0.8500624895095825,0,healthy
15,8584.886,9388.644,8645.158,9452.06,113.486916,34.2115,113.48692,34.211494,0.8499538898468018,0,healthy
16,21312.547,11038.042,21353.703,11096.487,113.48835,34.211346,113.48836,34.211338,0.8482794165611267,0,healthy
17,17869.512,8640.0,17946.389,8701.697,113.48796,34.21157,113.48797,34.211563,0.8476743102073669,0,healthy
18,8889.795,8686.903,8957.28,8754.434,113.486946,34.211567,113.48695,34.21156,0.8474138975143433,0,healthy
19,9802.869,4915.7017,9855.887,4993.2266,113.48705,34.211918,113.48706,34.21191,0.8471108078956604,0,healthy
20,13248.21,11525.362,13317.021,11583.925,113.48744,34.2113,113.48745,34.211292,0.8468101620674133,0,healthy
21,20737.133,4990.574,20809.49,5058.8047,113.48829,34.21191,113.4883,34.211906,0.8468081951141357,0,healthy
22,16911.197,13485.468,16976.078,13549.05,113.487854,34.211117,113.48786,34.21111,0.8463759422302246,0,healthy
23,6336.1665,8490.54,6399.3774,8550.872,113.486664,34.211582,113.48667,34.21158,0.8461660146713257,0,healthy
24,14487.484,13246.39,14564.498,13312.0,113.48758,34.211136,113.48759,34.211132,0.8459873795509338,0,healthy
25,13240.826,11525.185,13311.196,11584.0,113.48744,34.2113,113.48745,34.211292,0.8456616997718811,0,healthy
26,7777.491,8321.797,7852.3755,8388.673,113.486824,34.211597,113.48683,34.211594,0.8454858660697937,0,healthy
27,7488.3154,6808.4683,7535.283,6874.5747,113.48679,34.211742,113.48679,34.211735,0.8453065156936646,0,healthy
28,4290.8047,9216.0,4349.615,9280.317,113.48643,34.211517,113.486435,34.21151,0.8452919721603394,0,healthy
29,6843.612,9189.455,6909.194,9248.105,113.48672,34.211517,113.486725,34.211514,0.8451915383338928,0,healthy
30,18268.043,11139.691,18338.934,11206.672,113.48801,34.211334,113.488014,34.21133,0.8447616100311279,0,healthy
31,6804.448,8356.31,6874.683,8426.65,113.48672,34.211597,113.486725,34.21159,0.8445760607719421,0,healthy
32,8819.74,8549.574,8877.159,8602.446,113.48694,34.21158,113.486946,34.211575,0.8444883227348328,0,healthy
33,10971.063,4615.8164,11008.0,4672.0,113.48718,34.21195,113.48719,34.21194,0.8443664312362671,0,healthy
34,5503.005,7391.443,5560.679,7463.136,113.486565,34.211685,113.48657,34.21168,0.8442277312278748,0,healthy
35,5522.921,5760.646,5580.9004,5834.4756,113.48657,34.211838,113.48658,34.211834,0.8440640568733215,0,healthy
36,19310.135,7342.6045,19376.799,7407.4263,113.48813,34.211693,113.48814,34.211685,0.843729555606842,0,healthy
37,20161.46,5760.0,20234.33,5825.1787,113.48822,34.211838,113.48823,34.211834,0.8431931138038635,0,healthy
38,10551.254,7349.893,10628.242,7416.036,113.48714,34.21169,113.487144,34.211685,0.8431180119514465,0,healthy
39,23325.271,7435.751,23394.047,7508.1704,113.48858,34.21168,113.48859,34.211674,0.8430802226066589,0,healthy
40,13239.487,11524.945,13311.748,11599.991,113.48744,34.2113,113.48745,34.211292,0.8429449796676636,0,healthy
41,16268.058,14109.609,16336.877,14185.941,113.487785,34.211056,113.48779,34.21105,0.842800498008728,0,healthy
42,9216.0,8922.156,9263.411,8982.3955,113.486984,34.211544,113.48699,34.211536,0.842626690864563,0,healthy
43,21537.695,8240.724,21605.678,8302.434,113.48838,34.211605,113.48839,34.2116,0.8425114154815674,0,healthy
44,10702.113,11841.193,10767.634,11910.305,113.48715,34.21127,113.48716,34.21126,0.8425077795982361,0,healthy
45,8653.787,8901.469,8718.733,8963.841,113.48692,34.211544,113.48693,34.21154,0.8424183130264282,0,healthy
46,9385.0625,10408.037,9454.302,10473.537,113.48701,34.211403,113.487015,34.2114,0.8422244191169739,0,healthy
47,21312.178,8540.028,21370.727,8604.489,113.48835,34.21158,113.48836,34.211575,0.8421808481216431,0,healthy
48,6512.22,5842.842,6567.261,5895.7505,113.48668,34.21183,113.48669,34.211826,0.8417158722877502,0,healthy
49,15291.345,6920.127,15351.065,6975.0693,113.48767,34.21173,113.48768,34.211727,0.841585099697113,0,healthy
50,14400.385,9849.709,14471.717,9917.713,113.48757,34.211456,113.48758,34.21145,0.841547429561615,0,healthy
51,7147.991,9792.0,7216.122,9857.7,113.486755,34.21146,113.48676,34.211456,0.8415068984031677,0,healthy
52,10970.347,4616.2563,11030.744,4686.4204,113.48718,34.21195,113.48719,34.21194,0.8413518071174622,0,healthy
53,14714.16,8641.056,14790.531,8704.0,113.48761,34.21157,113.48762,34.211563,0.8410019278526306,0,healthy
54,16704.914,13699.901,16764.78,13760.977,113.48783,34.211094,113.48784,34.21109,0.840800940990448,0,healthy
55,20071.81,14168.092,20127.928,14224.195,113.48821,34.211052,113.48822,34.211044,0.8407057523727417,0,healthy
56,11081.825,7429.644,11140.291,7486.299,113.4872,34.21168,113.487206,34.211678,0.8404872417449951,0,healthy
57,7490.7793,8366.293,7561.591,8433.124,113.48679,34.211594,113.4868,34.21159,0.8404505848884583,0,healthy
58,9884.246,9235.985,9950.367,9301.467,113.48706,34.211514,113.48707,34.211506,0.840447723865509,0,healthy
59,11321.015,2304.0,11377.507,2366.518,113.48722,34.212162,113.48723,34.21216,0.8402879238128662,0,healthy
60,6912.804,5839.314,6983.973,5906.05,113.486725,34.21183,113.48673,34.211826,0.8402853608131409,0,healthy
61,6822.8247,9573.051,6888.7344,9631.835,113.48672,34.211483,113.486725,34.211475,0.8401522636413574,0,healthy
62,19548.23,7039.5,19620.62,7101.0713,113.48815,34.21172,113.48816,34.21171,0.8400612473487854,0,healthy
63,20736.0,6084.9814,20803.734,6145.6465,113.48829,34.211807,113.4883,34.211803,0.8400379419326782,0,healthy
64,16128.303,13176.881,16190.172,13237.667,113.48777,34.211143,113.48777,34.21114,0.8399452567100525,0,healthy
65,19846.316,8064.0,19927.041,8125.184,113.48819,34.211624,113.4882,34.211617,0.8399215340614319,0,healthy
66,8680.099,8846.996,8745.185,8909.197,113.48692,34.21155,113.48693,34.211544,0.8397804498672485,0,healthy
67,13248.242,10411.816,13307.466,10488.046,113.48744,34.211403,113.48745,34.211395,0.8396827578544617,0,healthy
68,15648.386,6679.55,15710.102,6741.387,113.48771,34.211754,113.48772,34.211746,0.8396640419960022,0,healthy
69,8759.911,8652.222,8828.83,8720.24,113.48694,34.211567,113.486946,34.211563,0.8395906686782837,0,healthy
70,6912.3325,7151.473,6973.96,7215.3267,113.486725,34.211708,113.48673,34.211704,0.839436411857605,0,healthy
71,18432.049,10452.488,18486.654,10518.037,113.48803,34.2114,113.48803,34.211395,0.8390775322914124,0,healthy
72,22285.148,8785.828,22355.777,8851.857,113.488464,34.211555,113.48847,34.211548,0.839016854763031,0,healthy
73,9355.8545,4025.2498,9425.646,4095.8801,113.487,34.212,113.48701,34.211994,0.8389929533004761,0,healthy
74,19186.336,13608.19,19256.355,13668.192,113.48811,34.211105,113.48812,34.211098,0.8388953804969788,0,healthy
75,20736.0,4241.503,20792.371,4305.7227,113.48829,34.211983,113.4883,34.211975,0.838884711265564,0,healthy
76,11020.498,7879.555,11085.302,7943.033,113.48719,34.21164,113.4872,34.211636,0.8388814330101013,0,healthy
77,9958.258,4608.0,10030.849,4665.8604,113.48707,34.21195,113.487076,34.21194,0.838713526725769,0,healthy
78,8221.301,8648.529,8273.644,8702.908,113.48688,34.211567,113.48688,34.211563,0.8387117385864258,0,healthy
79,8490.836,7014.5796,8560.58,7089.8,113.48691,34.211723,113.486916,34.211716,0.8386993408203125,0,healthy
80,15553.475,5102.6714,15616.302,5165.466,113.4877,34.211903,113.48771,34.211895,0.8386486172676086,0,healthy
81,10970.925,4616.552,11029.384,4672.0,113.48718,34.21195,113.48719,34.21194,0.8383398652076721,0,healthy
82,6973.393,8296.233,7037.6636,8354.874,113.48673,34.2116,113.48674,34.211597,0.8381413221359253,0,healthy
83,21538.705,9242.395,21610.342,9314.471,113.48838,34.211514,113.48839,34.211506,0.8380691409111023,0,healthy
84,11169.762,7539.287,11230.724,7599.4946,113.487206,34.211674,113.48721,34.211666,0.8378993272781372,0,healthy
85,8203.648,7066.999,8265.017,7130.506,113.48687,34.211716,113.48688,34.21171,0.8378730416297913,0,healthy
86,12055.515,3448.9836,12126.422,3519.3315,113.487305,34.212055,113.48731,34.21205,0.8376479744911194,0,healthy
87,9951.947,9407.077,10015.789,9467.638,113.48707,34.2115,113.487076,34.21149,0.8375751376152039,0,healthy
88,9356.962,4032.0,9425.171,4100.565,113.487,34.212,113.48701,34.211994,0.8375300765037537,0,healthy
89,10464.149,5201.2983,10531.4,5286.816,113.48713,34.21189,113.48714,34.211884,0.8374921679496765,0,healthy
90,11213.1,4032.0,11275.811,4099.9927,113.48721,34.212,113.48722,34.211994,0.8373715281486511,0,healthy
91,4684.6167,6075.898,4742.352,6144.008,113.48647,34.21181,113.48648,34.211803,0.8373583555221558,0,healthy
92,5126.379,8064.0,5193.324,8122.315,113.48653,34.211624,113.486534,34.211617,0.8371651768684387,0,healthy
93,18432.0,10099.234,18487.252,10164.838,113.48803,34.211433,113.48803,34.211426,0.8369900584220886,0,healthy
94,16405.164,4204.853,16471.963,4267.7065,113.4878,34.211987,113.48781,34.21198,0.8369238972663879,0,healthy
95,18391.895,14203.416,18453.158,14258.267,113.48802,34.21105,113.48803,34.211044,0.8367415070533752,0,healthy
96,12864.325,13206.133,12924.42,13264.128,113.4874,34.21114,113.487404,34.211136,0.836737334728241,0,healthy
97,14027.912,12678.168,14098.006,12736.0,113.487526,34.21119,113.48754,34.211185,0.836530327796936,0,healthy
98,6555.5645,8610.085,6619.7744,8674.546,113.48669,34.21157,113.486694,34.211567,0.8364786505699158,0,healthy
99,19797.408,11867.451,19862.541,11924.086,113.48818,34.211266,113.48819,34.21126,0.8361567258834839,0,healthy
100,6852.5693,9483.7,6923.2095,9550.021,113.48672,34.21149,113.486725,34.211483,0.8360167741775513,0,healthy
101,2900.477,7117.5894,2961.581,7196.6304,113.486275,34.21171,113.48628,34.211704,0.8359856605529785,0,healthy
102,10788.151,7801.7803,10845.579,7858.6743,113.48717,34.211647,113.48717,34.211643,0.8359852433204651,0,healthy
103,9137.053,9076.938,9204.977,9141.271,113.48698,34.21153,113.486984,34.21152,0.8359278440475464,0,healthy
104,10944.112,11280.682,11008.095,11347.104,113.48718,34.211323,113.48719,34.211315,0.8358244299888611,0,healthy
105,21726.182,8064.0,21808.639,8122.394,113.488396,34.211624,113.48841,34.211617,0.8358222246170044,0,healthy
106,11520.33,7397.692,11580.841,7457.679,113.48724,34.211685,113.48725,34.21168,0.8358124494552612,0,healthy
107,20036.385,5760.4346,20103.873,5815.077,113.488205,34.211838,113.48821,34.211834,0.8356627821922302,0,healthy
108,22330.867,8293.621,22393.24,8358.902,113.488464,34.2116,113.48847,34.211597,0.8355996012687683,0,healthy
109,19709.105,7305.6807,19774.53,7362.812,113.488174,34.211693,113.488174,34.21169,0.8355792164802551,0,healthy
110,5523.03,5754.6494,5580.4053,5824.0,113.48657,34.21184,113.48658,34.211834,0.8354575634002686,0,healthy
111,6652.3887,9629.551,6718.234,9687.046,113.486694,34.211475,113.4867,34.21147,0.8353869915008545,0,healthy
112,5867.138,8020.029,5942.8135,8085.926,113.48661,34.211628,113.48662,34.21162,0.8352357745170593,0,healthy
113,9036.973,9323.625,9097.471,9383.0625,113.48697,34.211506,113.48698,34.2115,0.8352152705192566,0,healthy
114,19773.234,6451.4976,19844.516,6519.2334,113.488174,34.211773,113.48819,34.21177,0.8351820111274719,0,healthy
115,7770.8774,7409.885,7828.604,7462.084,113.486824,34.211685,113.48683,34.21168,0.835176408290863,0,healthy
116,10295.48,5003.52,10361.32,5085.4243,113.48711,34.21191,113.487114,34.211903,0.8351763486862183,0,healthy
117,16704.066,8161.3325,16760.383,8222.761,113.48783,34.211613,113.48784,34.21161,0.8350954651832581,0,healthy
118,10249.45,4608.0,10316.703,4673.602,113.48711,34.21195,113.487114,34.21194,0.8350930213928223,0,healthy
119,13988.404,1728.0,14052.728,1774.8,113.487526,34.21222,113.48753,34.21221,0.8350871205329895,0,healthy
120,6290.247,10208.541,6348.3535,10261.312,113.48666,34.211422,113.486664,34.21142,0.8350652456283569,0,healthy
121,7490.984,8366.724,7552.0,8433.6045,113.48679,34.211594,113.4868,34.21159,0.8350248336791992,0,healthy
122,20160.0,7618.9956,20212.215,7680.015,113.48822,34.211666,113.48823,34.21166,0.8350123763084412,0,healthy
123,2482.0034,7488.0,2545.684,7554.8467,113.48623,34.211678,113.48624,34.21167,0.8348280787467957,0,healthy
124,9792.0,9480.597,9846.809,9546.231,113.48705,34.21149,113.48706,34.211483,0.8347873687744141,0,healthy
125,19612.738,7557.3457,19684.514,7623.834,113.48816,34.21167,113.48817,34.211666,0.8346142172813416,0,healthy
126,11346.522,10686.835,11405.348,10740.562,113.48723,34.211376,113.487236,34.211372,0.8345707654953003,0,healthy
127,11394.556,6670.9624,11464.443,6737.559,113.487236,34.211754,113.48724,34.211746,0.834511935710907,0,healthy
128,15415.385,11520.0,15492.172,11580.694,113.487686,34.2113,113.48769,34.211292,0.8343457579612732,0,healthy
129,11046.125,3269.929,11111.9,3345.7751,113.48719,34.212074,113.4872,34.212067,0.8343034386634827,0,healthy
130,8201.116,6693.7197,8271.042,6764.161,113.48687,34.21175,113.48688,34.211746,0.8341493606567383,0,healthy
131,12218.782,5473.184,12284.968,5539.9136,113.48733,34.211864,113.487335,34.21186,0.834124743938446,0,healthy
132,13590.436,3148.0332,13649.197,3219.9746,113.48748,34.212086,113.48749,34.21208,0.8340673446655273,0,healthy
133,6254.4585,10285.606,6318.588,10347.831,113.48666,34.211414,113.48666,34.21141,0.8340424299240112,0,healthy
134,7206.758,8371.699,7269.3174,8429.448,113.48676,34.211594,113.48677,34.21159,0.8339890241622925,0,healthy
135,19138.668,3444.2627,19199.922,3498.501,113.488106,34.212055,113.48811,34.21205,0.8339743614196777,0,healthy
136,8205.548,10944.0,8279.313,10991.558,113.48687,34.211353,113.48688,34.21135,0.833839476108551,0,healthy
137,18890.51,9983.564,18953.312,10042.939,113.488075,34.211445,113.48808,34.211437,0.8338385820388794,0,healthy
138,7726.2,10713.132,7791.6,10780.393,113.48682,34.211376,113.486824,34.21137,0.8338314890861511,0,healthy
139,3550.1592,7392.3496,3610.641,7464.8335,113.48635,34.211685,113.48635,34.21168,0.8338130712509155,0,healthy
140,4037.673,7193.632,4103.417,7265.8223,113.486404,34.211704,113.48641,34.211697,0.8337293863296509,0,healthy
141,6432.5337,9215.925,6498.159,9277.992,113.48667,34.211517,113.48668,34.21151,0.8337177634239197,0,healthy
142,3097.9749,7203.6826,3159.541,7279.6924,113.4863,34.211704,113.486305,34.211697,0.8337007164955139,0,healthy
143,11524.432,9640.604,11588.914,9703.476,113.48724,34.211475,113.48725,34.21147,0.8336804509162903,0,healthy
144,20160.082,6914.266,20221.018,6980.4976,113.48822,34.21173,113.48823,34.211723,0.8336563110351562,0,healthy
145,9501.041,9792.0,9570.294,9848.769,113.48702,34.21146,113.48703,34.211456,0.8334963321685791,0,healthy
146,16547.123,6416.813,16615.154,6481.738,113.487816,34.211777,113.48782,34.211773,0.8333848714828491,0,healthy
147,6546.6426,7072.7236,6599.753,7125.6284,113.48669,34.211716,113.486694,34.21171,0.8333762884140015,0,healthy
148,10029.402,4184.9766,10088.849,4254.3335,113.487076,34.211987,113.48708,34.21198,0.8332447409629822,0,healthy
149,13040.591,2928.0813,13104.388,2997.5337,113.48742,34.212105,113.48743,34.212097,0.8332187533378601,0,healthy
150,14109.48,9169.192,14178.015,9231.924,113.48754,34.21152,113.48755,34.211514,0.8331943154335022,0,healthy
151,13824.257,4245.571,13886.233,4316.5674,113.4875,34.211983,113.48751,34.211975,0.833191454410553,0,healthy
152,11297.224,7592.4688,11357.905,7650.8516,113.48722,34.211666,113.48723,34.211662,0.8331004977226257,0,healthy
153,15695.83,5769.624,15773.543,5824.0,113.48772,34.211838,113.487724,34.211834,0.8330644965171814,0,healthy
154,14153.695,13036.714,14226.225,13109.635,113.48754,34.21116,113.48755,34.21115,0.8329976797103882,0,healthy
155,6874.7754,8215.056,6931.512,8270.459,113.486725,34.21161,113.48673,34.211605,0.8329343199729919,0,healthy
156,5454.2725,5873.518,5515.655,5945.896,113.486565,34.21183,113.48657,34.211823,0.8329325914382935,0,healthy
157,3064.1797,7592.0967,3128.8389,7663.7534,113.48629,34.211666,113.4863,34.211662,0.8328754305839539,0,healthy
158,23616.0,6044.637,23668.896,6105.1313,113.48861,34.21181,113.48862,34.211807,0.8327423334121704,0,healthy
159,20727.576,6083.7896,20799.654,6146.173,113.48829,34.211807,113.4883,34.211803,0.8326908946037292,0,healthy
160,13833.198,1639.4677,13887.81,1706.1844,113.48751,34.212227,113.48751,34.21222,0.8326852917671204,0,healthy
161,9216.806,6926.0806,9292.866,6995.344,113.486984,34.21173,113.48699,34.211723,0.8326085805892944,0,healthy
162,14976.143,9741.497,15033.786,9813.492,113.48764,34.211468,113.48764,34.21146,0.8324021100997925,0,healthy
163,23154.756,4762.915,23218.977,4822.467,113.488556,34.211933,113.48856,34.211926,0.8323620557785034,0,healthy
164,6730.3516,9174.42,6786.879,9227.456,113.48671,34.21152,113.48671,34.211514,0.8323427438735962,0,healthy
165,9677.782,4609.2305,9733.769,4671.1797,113.48704,34.21195,113.487045,34.21194,0.8322948217391968,0,healthy
166,18158.55,9697.519,18220.32,9751.788,113.488,34.21147,113.48801,34.211464,0.8322185277938843,0,healthy
167,16704.562,6788.406,16756.03,6848.866,113.48783,34.211742,113.48784,34.21174,0.8321854472160339,0,healthy
168,19434.506,13702.978,19495.082,13757.333,113.48814,34.211094,113.488144,34.21109,0.8321513533592224,0,healthy
169,12209.734,5034.4043,12268.257,5105.148,113.48733,34.211906,113.48733,34.211903,0.8321080207824707,0,healthy
170,7003.1562,7911.883,7069.72,7971.1187,113.48674,34.21164,113.48675,34.21163,0.8320897817611694,0,healthy
171,9794.002,10444.815,9860.542,10506.625,113.48705,34.2114,113.48706,34.211395,0.83208829164505,0,healthy
172,6877.1094,7543.695,6940.7207,7600.339,113.486725,34.211674,113.48673,34.211666,0.8319922685623169,0,healthy
173,19660.127,14113.452,19728.984,14176.55,113.48817,34.211056,113.488174,34.211052,0.8319851160049438,0,healthy
174,9601.834,3176.652,9663.643,3247.8823,113.48703,34.212082,113.48704,34.212074,0.8319692611694336,0,healthy
175,13976.777,4032.0,14048.515,4088.3796,113.487526,34.212,113.48753,34.211998,0.8319287300109863,0,healthy
176,13785.372,9683.636,13853.178,9743.377,113.4875,34.21147,113.48751,34.211468,0.8319100141525269,0,healthy
177,6591.936,7583.2256,6654.0977,7643.545,113.486694,34.21167,113.486694,34.211662,0.831889808177948,0,healthy
178,20160.0,8314.817,20222.803,8387.36,113.48822,34.2116,113.48823,34.211594,0.8317778706550598,0,healthy
179,9678.186,4609.372,9733.559,4675.9473,113.48704,34.21195,113.487045,34.21194,0.831628680229187,0,healthy
180,3188.2998,8315.978,3248.2236,8397.08,113.486305,34.2116,113.48631,34.211594,0.8315982818603516,0,healthy
181,22530.57,5992.9956,22599.197,6062.3623,113.48849,34.21182,113.488495,34.21181,0.831515371799469,0,healthy
182,17856.146,6555.719,17909.613,6613.64,113.48796,34.211765,113.48797,34.211758,0.8315023183822632,0,healthy
183,6698.076,6048.006,6766.1973,6114.8315,113.4867,34.21181,113.48671,34.211807,0.831493616104126,0,healthy
184,8945.34,9516.949,9006.97,9582.114,113.48695,34.211487,113.48696,34.211483,0.8313981890678406,0,healthy
185,12503.014,2815.835,12570.12,2890.55,113.48736,34.212116,113.487366,34.21211,0.8313367962837219,0,healthy
186,10316.131,10183.581,10381.673,10252.627,113.487114,34.211426,113.48712,34.21142,0.8313167095184326,0,healthy
187,9174.444,7994.629,9245.7295,8061.818,113.486984,34.21163,113.48699,34.211624,0.8312460780143738,0,healthy
188,20896.725,11626.913,20960.441,11694.69,113.488304,34.21129,113.48831,34.211285,0.8312166929244995,0,healthy
189,18830.53,14455.801,18889.12,14512.272,113.488075,34.211025,113.488075,34.211018,0.8312162756919861,0,healthy
190,14976.286,6009.1196,15023.081,6076.2104,113.48764,34.211815,113.48764,34.21181,0.8312000632286072,0,healthy
191,15101.684,9385.505,15170.598,9452.086,113.48765,34.2115,113.487656,34.211494,0.8311960101127625,0,healthy
192,12878.703,11415.387,12943.901,11473.556,113.4874,34.211308,113.487404,34.211304,0.8311874270439148,0,healthy
193,14910.79,8850.925,14975.635,8917.11,113.48763,34.211548,113.48764,34.211544,0.8311660289764404,0,healthy
194,14976.0,10898.387,15016.954,10961.796,113.48764,34.211357,113.48764,34.211353,0.8311210870742798,0,healthy
195,7488.291,7430.15,7543.3896,7483.3857,113.48679,34.21168,113.4868,34.211678,0.8311027884483337,0,healthy
196,8429.084,7174.7476,8486.671,7230.6523,113.4869,34.211708,113.48691,34.2117,0.8310868144035339,0,healthy
197,19244.81,13769.719,19312.242,13829.393,113.48812,34.21109,113.48813,34.211082,0.8310827612876892,0,healthy
198,23575.17,6456.2866,23638.803,6510.5376,113.48861,34.211773,113.48862,34.21177,0.831051230430603,0,healthy
199,10443.259,4817.3105,10504.763,4893.705,113.48712,34.21193,113.48713,34.21192,0.831043004989624,0,healthy
200,11218.793,1839.5244,11279.059,1908.7197,113.48721,34.212208,113.48722,34.2122,0.8309924602508545,0,healthy
201,16129.494,5350.429,16193.205,5413.2363,113.48777,34.21188,113.48778,34.211872,0.8309342861175537,0,healthy
202,4496.523,7247.761,4559.5327,7321.448,113.48646,34.2117,113.48646,34.211693,0.8308681845664978,0,healthy
203,20407.664,13377.798,20473.271,13441.738,113.48825,34.211124,113.48826,34.21112,0.8308597803115845,0,healthy
204,10944.0,10708.4,10991.317,10779.784,113.48718,34.211376,113.48719,34.21137,0.8308003544807434,0,healthy
205,10590.597,12096.174,10657.702,12159.2295,113.487144,34.211246,113.48715,34.21124,0.8307669162750244,0,healthy
206,7097.7173,8298.588,7171.7603,8375.195,113.48675,34.2116,113.486755,34.211594,0.8306994438171387,0,healthy
207,5766.69,9824.3955,5833.286,9886.124,113.486595,34.21146,113.4866,34.211452,0.8306596875190735,0,healthy
208,6745.4146,9430.369,6809.055,9488.911,113.48671,34.211494,113.48672,34.21149,0.830656886100769,0,healthy
209,22737.201,7927.8184,22798.025,7980.454,113.48851,34.211636,113.48852,34.21163,0.8306315541267395,0,healthy
210,15945.065,11520.0,16021.457,11575.93,113.48775,34.2113,113.487755,34.211296,0.830607533454895,0,healthy
211,8902.436,9960.593,8965.753,10023.962,113.48695,34.211445,113.48696,34.21144,0.8305296897888184,0,healthy
212,14400.107,8008.984,14459.705,8072.2163,113.48757,34.211628,113.48758,34.211624,0.8304445743560791,0,healthy
213,6134.2783,8021.705,6199.6772,8078.794,113.48664,34.211628,113.48665,34.21162,0.8304044604301453,0,healthy
214,20583.426,5760.0137,20657.137,5808.9688,113.488266,34.211838,113.48828,34.211834,0.8303202986717224,0,healthy
215,7006.886,5952.1685,7067.388,6013.562,113.48674,34.211823,113.48675,34.211815,0.8302977681159973,0,healthy
216,22464.332,9030.808,22508.195,9091.311,113.48848,34.211533,113.48849,34.21153,0.8302916288375854,0,healthy
217,15551.613,5102.708,15615.57,5165.51,113.4877,34.211903,113.48771,34.211895,0.8302868604660034,0,healthy
218,10535.067,4865.211,10589.586,4933.643,113.48714,34.21192,113.487144,34.211918,0.8301682472229004,0,healthy
219,13365.953,1546.6509,13426.784,1614.1403,113.48746,34.212234,113.487465,34.212227,0.8301602005958557,0,healthy
220,19880.229,10667.628,19943.072,10728.055,113.48819,34.21138,113.4882,34.211372,0.8300954103469849,0,healthy
221,16712.123,13649.012,16774.701,13707.016,113.48783,34.2111,113.48784,34.211094,0.8300791382789612,0,healthy
222,12673.567,13074.636,12729.75,13137.659,113.48737,34.211155,113.48738,34.211147,0.8300765752792358,0,healthy
223,11723.216,7572.0938,11781.446,7626.0386,113.48727,34.21167,113.487274,34.211666,0.8300753831863403,0,healthy
224,6999.559,6301.1973,7060.215,6362.7095,113.48674,34.21179,113.48674,34.211784,0.8300670981407166,0,healthy
225,19102.527,12507.63,19168.77,12568.556,113.488106,34.21121,113.48811,34.2112,0.8300654292106628,0,healthy
226,8935.818,5991.397,8996.059,6041.2026,113.48695,34.21182,113.48696,34.211815,0.8300617933273315,0,healthy
227,21312.617,5296.6133,21370.633,5361.9497,113.48835,34.211884,113.48836,34.211876,0.8297940492630005,0,healthy
228,9408.287,10356.266,9471.047,10417.417,113.48701,34.211407,113.487015,34.211403,0.8297850489616394,0,healthy
229,14248.302,13176.017,14318.625,13237.7295,113.48756,34.211143,113.487564,34.21114,0.8297650814056396,0,healthy
230,8702.7295,9439.234,8764.573,9500.306,113.48693,34.211494,113.48694,34.21149,0.8296818733215332,0,healthy
231,3234.4612,8640.0,3293.731,8709.732,113.48631,34.21157,113.48632,34.211563,0.8296661972999573,0,healthy
232,12258.0,3539.9792,12322.666,3609.0698,113.48733,34.212048,113.487335,34.21204,0.8296388387680054,0,healthy
233,15942.781,4754.1523,16009.637,4821.8667,113.48775,34.211933,113.487755,34.211926,0.8296331763267517,0,healthy
234,11746.338,3314.8198,11809.498,3393.4011,113.487274,34.21207,113.48728,34.212063,0.8295729160308838,0,healthy
235,15552.139,10083.09,15601.129,10141.923,113.4877,34.211433,113.48771,34.21143,0.8295657634735107,0,healthy
236,10368.023,7787.949,10425.199,7852.579,113.487114,34.21165,113.48712,34.211643,0.8295277953147888,0,healthy
237,17891.627,9630.944,17958.297,9691.431,113.48797,34.211475,113.487976,34.21147,0.8294669389724731,0,healthy
238,16128.0,11451.925,16182.631,11511.627,113.48777,34.211308,113.48777,34.2113,0.829463541507721,0,healthy
239,8513.962,4608.1514,8576.231,4672.4165,113.48691,34.21195,113.486916,34.21194,0.8294451832771301,0,healthy
240,16147.02,7105.396,16218.606,7175.188,113.48777,34.21171,113.48778,34.211708,0.8294035196304321,0,healthy
241,20160.307,13695.139,20202.816,13751.269,113.48822,34.211094,113.48823,34.21109,0.8293376564979553,0,healthy
